EVTDESC44102;\n\nPresidential_candidate_William_Jennings_Bryan_called_for_the_minting_of_free_silver,_earning_him_nominations_from_the_Populist,_Silver_Republican,_National_Silver_and_Progressive_parties,_and_rallying_western_and_southern_farmers_to_a_common_cause_for_the_first_time_since_the_class_wars._His_endorsement_was_viewed_by_northern_industrialists_as_an_attempt_to_sabotage_creditors_and_break_the_trusts.;\n\nCandidat_à_la_présidentielle_William_Jennings_Bryan_a_appelé_à_la_frappe_d'argent_libre,_ce_qui_lui_a_valu_les_voies_des_populistes,_l'argent_républicain,_l'argent_nationale_et_l'appui_des_partis_progressistes,_ainsi_que_le_ralliement_des_fermiers_de_l'Ouest_et_du_Sud_en_une_cause_commune_pour_la_première_fois_depuis_les_guerre_des_classes._Son_investiture_fût_considérée_par_les_industriels_du_Nord_comme_une_tentative_de_sabotage_des_créanciers_et_une_tentative_de_briser_les_cartels._;\n\nDer_Präsidentschaftskandidat_William_Jennings_Bryan_fordert_die_Prägung_von_Silber,_was_ihm_das_Lob_der_Populisten,_der_Silver_Republicans_sowie_der_National_Silver_Party_und_der_progressiven_Partei_einbringt_und_die_Bauern_des_Westens_und_Südens_zum_ersten_Mal_seit_den_Klassenkriegen_wieder_für_eine_gemeinsame_Sache_eintreten_lässt._Bryans_Bestätigung_wird_von_den_Industrialisten_des_Nordens_als_Versuch_angesehen,_Gläubiger_zu_sabotieren_und_Treuhandgesellschaften_aufzuspalten.;\n\nCruz_de_oro;\n\nEl_candidato_presidencial_William_Jennings_Bryan_reclama_la_acuñación_en_plata,_lo_que_le_ganó_nominaciones_por_parte_de_los_partidos_Populista,_Republicano_Plateado,_Nacional_Plateado_y_Progresista,_uniendo_a_los_agricultores_del_oeste_y_el_sur_bajo_una_causa_común_por_primera_vez_desde_las_guerras_de_clases._Su_nominación_es_vista_por_los_empresarios_del_norte_como_un_intento_de_sabotear_a_los_acreedores_y_romper_los_cárteles.;;;;;;;;;
EVTDESC44104;\n\nPolitician_and_lawyer_Horace_Mann_began_his_reforms_of_the_educational_system_of_Massachusetts._His_system_of_schools_became_a_model_for_the_entire_United_States.;\n\nL'homme_politique_et_juriste_Horace_Mann_a_commencé_sa_réforme_du_système_éducatif_du_Massachusetts._Son_système_d'enseignement_deviendra_un_modèle_pour_l'ensemble_des_États-Unis.;\n\nDer_Politiker_und_Anwalt_Horace_Mann_begann_seine_Reformen_des_Bildungssystems_in_Massachusetts._Sein_Schulsystem_wurde_Vorbild_für_die_gesamten_USA.;\n\nHorace_Mann;\n\nEl_político_y_abogado_Horace_Mann_comenzó_sus_reformas_del_sistema_educativo_de_Massachusetts._Su_sistema_escolar_se_convirtió_en_el_modelo_para_todos_los_Estados_Unidos.;;;;;;;;;
EVTDESC44105;\n\nThe_United_States_Congress_founded_the_Smithsonian_Institution_which_reports_directly_to_the_President._Its_goals_were_and_remain_the_support_of_research_and_expeditions,_as_well_as_the_popularization_of_science.;\n\nÀ_Washington,_le_Congrès_a_fondé_l'institution_Smithsonian,_relevant_directement_du_président._Elle_avait_-_et_a_encore_-_pour_objectif_d'apporter_un_soutien_à_la_recherche_et_aux_expéditions_et_de_vulgariser_la_science.;\n\nDer_Kongress_in_Washington_gründete_das_Smithsonian_Institute,_das_direkt_dem_Präsidenten_unterstand._Die_Aufgaben_dieser_Einrichtung_bestehen_bis_heute_in_der_Forschung,_in_Expeditionen_sowie_der_Veröffentlichung_von_wissenschaftlichen_Erkenntnissen.;\n\nEl_Instituto_Smithsonian;\n\nEl_congreso_de_Washington_ha_fundado_el_Instituto_Smithsonian,_que_depende_directamente_del_presidente._Sus_objetivos_eran_y_son_el_respaldo_de_investigaciones_y_expediciones,_y_la_popularización_de_la_ciencia.;;;;;;;;;
EVTDESC44106;\n\nRalph_Waldo_Emerson's_first_collection_of_'Essays'_was_published_in_1841_and_introduced_the_world_to_a_new,_rather_mystical,_philosophy_indigenous_to_the_New_World._Although_many_Europeans_didn't_consider_him_much_of_a_philosopher_per_se,_his_influence_on_Continental_thinking_was_unmistakable_--_most_significantly_on_Nietzsche.;\n\nLa_première_collection_«d'essais»_de_Ralph_Waldo_Emerson_fût_publiée_en_1841_et_introduit_dans_le_monde_dans_une_nouvelle,_plutôt_mystique,_de_la_philosophie_indigène_du_nouveau_monde._Bien_que_de_nombreux_Européens_ne_le_considèrent_pas_comme_un_philosophe_en_soi,_son_influence_sur_la_pensée_continentale_fût_sans_équivoque_-_la_plus_significative_fût_sur_Nietzsche._;\n\nEmersons_erste_Aufsatzsammlung_wurde_1841_veröffentlicht._Damit_stellte_Emmerson_der_Welt_eine_neue,_eher_mystische_Philosophie_vor,_deren_Ursprung_in_der_Neuen_Welt_liegt._Obwohl_ihn_viele_Europäer_nicht_als_Philosophen_per_se_ansahen,_ist_sein_Einfluss_auf_das_kontinentale_Denken_unabstreitbar_-_am_größten_war_Emersons_Einfluss_auf_Nietzsche.;\n\nLos_ensayos;\n\nLa_primera_colección_de_ensayos_de_Emerson_se_publicó_en_1841,_y_presentó_al_mundo_una_nueva_y_mística_filosofía,_autóctona_del_Nuevo_Mundo._Aunque_muchos_europeos_no_le_consideraban_demasiado_'filosófico'_per_se,_su_influencia_sobre_el_pensamiento_continental_es_inconfundible,_particularmente_en_Nietzsche.;;;;;;;;;
EVTDESC44107;\n\nIn_1861_Oliver_Wendell_Holmes'_published_The_Common_Law,_a_history_of_the_common-law_tradition._In_it_he_asserted_that_law_was_not_logical,_but_rather_the_will_of_the_judge_tempered_by_circumstances,_or,_as_its_most_famous_maxim_put_it,_The_Life_of_the_law_has_not_been_logic,_but_experience._It_quickly_became_a_classic_and_Holmes_was_appointed_to_a_professorship_at_Harvard_the_next_year_and_was_eventually_made_a_Justice_of_the_U.S._Supreme_Court._The_publication_of_The_Common_Law_signalled_the_rise_of_pragmatism_among_American_intellectuals_and_presaged_a_growing_distrust_of_moralism_after_the_horrible_slaughter_of_the_Civil_War.;\n\nEn_1861,_Oliver_Wendell_Holmes_a_publié_«The_Common_Law»,_une_histoire_sur_la_tradition_du_droit_coutumier._Il_y_affirmait_que_le_droit_n'est_pas_logique,_mais_plutôt_la_volonté_du_juge_tempérée_par_les_circonstances,_ou,_selon_sa_maxime_la_plus_célèbre_:_"la_vie_de_la_loi_n'a_pas_à_être_logique,_mais_l'expérience_si"._C'est_rapidement_devenu_un_classique_et_Holmes_a_été_nommé_à_un_poste_de_professeur_à_Harvard_l'année_suivante_et_a_fini_par_devenir_juge_de_la_Cour_suprême_des_États-Unis._La_publication_de_la_Common_Law_a_marqué_la_naissance_du_pragmatisme_chez_les_intellectuels_américains_et_présageait_une_méfiance_croissante_envers_le_moralisme,_après_l'horrible_massacre_de_la_guerre_civile._;\n\nIm_Jahr_1861_veröffentlichte_Oliver_Wendell_Holmes_das_Buch_'The_Common_Law',_eine_Geschichte_des_Gewohnheitsrechts._In_diesem_Werk_behauptete_er,_dass_das_Gesetz_nicht_logisch_wäre,_sondern_eher_dem_Willen_der_Richters_entspräche,_der_unter_dem_Einfluss_bestimmter_Gegebenheiten_gemäßigt_wird._Im_wichtigsten_Denkspruch_dieses_Werks_formulierte_Holmes_diesen_Gedanken_folgendermaßen:_'The_life_of_the_law_has_not_been_logic,_but_experience.'_Das_Buch_wurde_schnell_zu_einem_Klassiker_und_Holmes_wurde_im_darauffolgenden_Jahr_eine_Harvard-Professur_verliehen._Letztendlich_wurde_er_sogar_zu_einem_Richter_der_Obersten_Gerichtshofes_der_USA_befördert._Die_Veröffentlichung_von_'The_Common_Law'_war_ein_Zeichen_für_das_Aufkommen_des_Pragmatismus_unter_amerikanischen_Intellektuellen_und_prophezeite_nach_dem_furchtbaren_Gemetzel_der_Bürgerkriegs_ein_wachsendes_Mißtrauen_gegenüber_moralischen_Wertvorstellungen.;\n\nEl_derecho_consuetudinario;\n\nOliver_Wendell_Holmes_publica_en_1861_'El_derecho_consuetudinario'_una_historia_de_la_tradición_del_derecho_consuetudinario._En_este_libro_afirmaba_que_la_ley_no_era_algo_lógico,_sino_más_bien_la_voluntad_del_juez_templada_por_las_circunstancias,_o,_como_rezaba_su_máxima_más_conocida:_'la_vida_del_derecho_consuetudinario_no_ha_sido_lógica,_sino_experimental'._Se_convirtió_rápidamente_en_un_clásico,_Holmes_accedió_a_un_puesto_de_profesor_en_Harvard_al_año_siguiente,_y_acabó_formando_parte_del_Tribunal_Supremo_de_los_Estados_Unidos._Corte_suprema._La_publicación_de_'El_derecho_consuetudinario'_fue_un_síntoma_del_auge_del_pragmatismo_entre_los_intelectuales_americanos,_y_presagiaba_una_creciente_desconfianza_del_moralismo_tras_la_terrible_masacre_de_la_Guerra_Civil.;;;;;;;;;
EVTDESC44108;\n\nIn_1885_Ulysses_S._Grant_published_his_'Personal_Memoirs',_which_were_a_nearly_complete_retelling_of_his_life._He_wrote_the_book_while_suffering_from_throat_cancer_in_order_to_try_and_guarantee_his_family_a_living_after_he_died._Universally_considered_a_masterpiece_of_American_letters,_Grant's_memoirs_are_distinctive_for_their_directness,_clarity_and_economy_of_style._Mark_Twain_compared_it_favorably_with_Caesar's_'Commentaries'._The_'Personal_Memoirs'_was_a_smashing_success_in_its_time_and_remains_one_of_the_few_books_continuously_in_print_since_the_Civil_War._It_is_probably_the_best_book_written_by_an_American_President.;\n\nEn_1885,_Ulysses_S._Grant_a_publié_son_«Personal_Memoirs",_un_récit_presque_complet_de_sa_vie._Il_a_écrit_le_livre_tout_en_souffrant_du_cancer_de_la_gorge_afin_d'essayer_de_garantir_à_sa_famille_une_vie_décente_après_sa_mort._Universellement_considéré_comme_un_chef-d'œuvre_de_la_littérature_américaine,_les_mémoires_de_Grant_se_distinguent_par_leur_franchise,_la_clarté_et_l'économie_du_style._Mark_Twain_le_comparait_favorablement_au_'Commentaires'_de_César._Le_«Personal_Memoirs"_a_été_un_succès_en_son_temps_et_reste_l'un_des_rares_livres_imprimés_en_continu_depuis_la_guerre_civile._Il_est_probablement_le_meilleur_livre_jamais_écrit_par_un_président_américain._;\n\n1885_veröffentlichte_Ulysses_S._Grant_sein_Werk_'Personal_Memoirs',_das_einer_fast_vollständigen_Nacherzählung_seines_Lebens_entsprach._Als_Grant_dieses_Buch_schrieb,_litt_er_bereits_unter_Kehlkopfkrebs._Mit_seinen_persönlichen_Memoiren_wollte_er_seiner_Familie_nach_seinem_Tod_ein_geregeltes_Einkommen_sichern._Grants_Memoiren_werden_allgemein_als_ein_Meisterwerk_amerikanischer_Literatur_angesehen_und_sind_besonders_aufgrund_ihrer_Unmittelbarkeit_und_Klarheit_sowie_ihres_spartanischen_Stils_sehr_markant._Mark_Twain_verglich_sie_wohlwollend_sogar_mit_den_Kommentaren_Cäsars._'Personal_Memoirs'_war_zu_seiner_Zeit_ein_riesiger_Erfolg_und_bleibt_eines_der_wenigen_Bücher,_das_seit_dem_Bürgerkrieg_in_Druck_ist._Es_ist_wahrscheinlich_das_beste_Buch,_das_jemals_von_einem_amerikanischen_Präsidenten_geschrieben_wurde.;\n\nLas_memorias_de_Ulysses_S._Grant;\n\nEn_1885,_Ulysses_S._Grant_publicó_sus_memorias,_en_las_que_relata_casi_toda_su_vida._Escribió_el_libro_estando_enfermo_de_un_cáncer_de_laringe,_para_intentar_mantener_a_su_familia_después_de_su_muerte._Considerada_universalmente_una_obra_maestra_de_la_literatura_americana,_las_memorias_de_Grant_se_caracterizan_por_su_sinceridad,_claridad_y_economía_de_estilo._Mark_Twain_las_comparó_favorablemente_con_los_'Comentarios'_de_Julio_César._Las_memorias_fueron_un_éxito_fenomenal_en_su_momento_y_siguen_siendo_uno_de_los_pocos_libros_que_no_han_estado_descatalogados_en_ningún_momento_desde_la_Guerra_Civil._Probablemente_sea_el_mejor_libro_escrito_por_un_presidente_americano.;;;;;;;;;
EVTDESC44109;\n\nAlfred_Thayer_Mahan_published_'The_Influence_of_Sea_Power_on_History',_in_which_he_analyzed_the_role_of_sea_power_in_history._It_was_embraced_by_those_interested_in_expanding_both_the_US_Navy,_and_the_United_States'_world-wide_interests.;\n\nAlfred_Thayer_Mahan_publie_"L'influence_de_la_puissance_maritime_dans_l'Histoire"_qui_étudie_l'importance_de_la_puissance_navale._Ce_livre_est_immédiatement_adopté_par_les_partisans_du_renforcement_de_la_marine_et_des_intérêts_américains_dans_le_monde.;\n\nAlfred_Thazer_Mahan_veröffentlicht_das_Buch_'The_Influence_of_Sea_Power_on_History',_in_dem_er_die_Bedeutung_der_Seemacht_im_Laufe_der_Geschichte_untersucht._Diejenigen,_die_die_US_Navy_erweitern_und_die_weltweiten_Interessen_der_USA_ausweiten_möchten,_verinnerlichen_dieses_Werk_Wort_für_Wort.;\n\nAlfred_Thayer_Mahan;\n\nAlfred_Thayer_Mahan_publicó_'La_influencia_del_poderío_naval_sobre_la_historia',_en_el_que_analizaba_el_papel_del_poderío_naval_a_lo_largo_de_la_historia._Lo_abrazan_aquellos_interesados_en_la_expansión_tanto_de_la_Armada_estadounidense_como_de_los_intereses_de_los_Estados_Unidos_en_todo_el_mundo.;;;;;;;;;
EVTDESC44110;\n\nResponding_to_growing_antiwar_and_labor_conscious_sentiment_among_conscripts_and_the_under-classes,_Congress_passed_an_amended_version_of_the_1799_Alien_and_Sedition_Acts,_making_it_illegal_to_protest_the_President_and_national_policies_in_a_time_of_war_and_greatly_undermining_foreign_nationals_and_asylum_seekers._Upheld_by_the_Supreme_Court_in_several_landmark_rulings_over_the_next_decade,_the_laws_would_persist_in_varying_forms_until_overturned_by_the_Warren_Court_half_a_century_later._During_the_First_World_War,_all_168_members_of_the_IWW's_executive_committees_were_arrested_and_tried,_breaking_the_union_forever.;\n\nRépondant_au_croissant_sentiment_de_conscience_des_anti-guerre_et_des_travailleurs,_parmi_les_conscrits_et_les_sous-classes,_le_Congrès_a_adopté_une_version_modifiée_des_lois_de_1799_«étranger__et_sédition»,_rendant_illégale_de_protester_contre_le_Président_et_la_politique_nationale_en_temps_de_guerre_et_de_porter_gravement_atteinte_à_des_ressortissants_étrangers_et_demandeurs_d'asile._Confirmée_par_la_Cour_suprême_dans_plusieurs_décisions_marquantes_au_cours_de_la_prochaine_décennie,_ces_lois_seraient_persistentes_sous_des_formes_diverses_jusqu'à_être_infirmées_par_la_Cour_Warren_un_demi_siècle_plus_tard._Pendant_la_Première_Guerre_mondiale,_les_168_membres_des_comités_exécutifs_des_IWW_furent_arrêtés_et_jugés,_rompant_l'union_à_jamais._;\n\nAls_Reaktion_auf_die_wachsende_Antikriegsstimmung_und_das_steigende_Arbeiterbewusstsein_verabschiedete_der_Kongress_eine_berichtigte_Version_der_Alien_and_Sedition_Acts_von_1799._Dadurch_wurde_der_Protest_gegen_den_Präsidenten_und_die_nationale_Politik_zu_Kriegszeiten_geächtet_und_die_Rechte_ausländischer_Bürger_und_Asylsuchender_stark_beschnitten._Diese_Regelungen_wurden_während_des_darauffolgenden_Jahrzehnts_vom_Obersten_Gerichtshof_der_USA_in_mehreren_Grundsatzurteilen_bestätigt_und_behielten_daher_in_veränderter_Form_so_lange_ihre_Gültigkeit,_bis_sie_ein_halbes_Jahrhundert_später_von_Warren_Bench_gekippt_wurden._Während_des_Ersten_Weltkriegs_wurden_sämtliche_168_Mitglieder_des_IWW-Exekutivkomitees_verhaftet_und_angeklagt,_was_die_Union_für_immer_zerstörte.;\n\nLeyes_de_sedición_y_espionaje;\n\nEn_respuesta_a_un_creciente_sentimiento_antibelicista_y_sindicalista_entre_los_reclutas_y_las_clases_bajas,_el_Congreso_aprobó_una_versión_corregida_de_las_leyes_de_1799_contra_los_inmigrantes_nacionalizados_y_la_sedición,_en_la_que_ilegalizaba_las_críticas_al_presidente_y_la_política_de_la_nación_en_tiempo_de_guerra,_además_de_perjudicar_gravemente_a_los_ciudadanos_de_procedencia_extranjera_y_a_los_que_acudían_en_busca_de_asilo._Mantenidas_por_el_Tribunal_Supremo_en_varias_sentencias_claves_a_lo_largo_de_la_década_siguiente,_estas_leyes_continuarían_existiendo_en_diversas_formas_hasta_ser_anuladas_medio_siglo_después._Durante_la_Primera_Guerra_Mundial,_los_168_miembros_de_los_comités_ejecutivos_de_la_Internacional_de_Trabajadores_de_la_Industria_fueron_arrestados_y_juzgados,_hundiendo_al_sindicato_para_siempre.;;;;;;;;;
EVTDESC44111;\n\nPinkerton_men,_who_have_proven_themselves_effective_at_solving_train_robberies_and_capturing_counterfeiters,_have_now_turned_to_working_as_strike-breakers_and_infiltrating_such_secret_societies_as_the_Molly_Maguires.;\n\nLes_hommes_de_Pinkerton,_qui_ont_su_résoudre_des_séries_de_vols_et_arrêter_des_faux-monnayeurs,_travaillent_maintenant_comme_briseurs_de_grèves_ou_infiltrent_des_sociétés_secrètes_comme_celle_des_Molly_Maguires._;\n\nPinktertons_Männer,_die_sich_bei_der_Auflösung_von_Zugüberfällen_und_der_Verhaftung_von_Fälschern_als_effektiv_erwiesen_haben,_arbeiten_nun_als_Streikbrecher_und_infiltrieren_Geheimgesellschaften_wie_die_Molly_Maguires.;\n\nLa_Agencia_de_Detectives_Pinkerton;\n\nLos_agentes_de_la_Pinkerton,_que_han_demostrado_su_efectividad_a_la_hora_de_resolver_robos_a_trenes_y_capturar_a_falsificadores,_se_han_dedicado_ahora_a_reventar_huelgas_y_a_infiltrarse_en_sociedades_como_la_Molly_Maguires.;;;;;;;;;
EVTDESC44112;\n\nEight_teams_have_banded_to_form_a_clean,_well-run_baseball_league_--_the_Boston_Red_Caps,_Chicago_White_Stockings,_Cincinnati_Reds,_Hartford_Dark_Blues,_Louisville_Grays,_New_York_Mutuals,_Philadelphia_Athletics,_and_St._Louis_Browns.;\n\nHuit_équipes_se_sont_unies_pour_former_une_ligue_dédiée_de_baseball_avec_une_gestion_saine_-_le_Boston_Red_Caps,_Chicago_White_Stockings,_les_Reds_de_Cincinnati,_Hartford_Dark_Blues,_Louisville_Grays,_New_York_Mutuals,,_Philadelphia_Athletics,_et_St._Louis_Browns._;\n\nAcht_Teams_haben_sich_zur_Gründung_einer_gut_organisierten_Baseball-Liga_zusammen_geschlossen_-_die_Boston_Red_Caps,_Chicago_White_Stockings,_Cincinnati_Reds,_Hartford_Dark_Blues,_Louisville_Grays,_New_York_Mutuals,_Philadelphia_Athletics_und_St._Louis_Browns.;\n\nLa_Liga_Nacional;\n\nOcho_equipos_se_han_agrupado_para_formar_una_liga_de_béisbol_limpia_y_bien_organizada:_los_Boston_Red_Caps,_los_Chicago_White_Stockings,_los_Cincinnati_Reds,_los_Hartford_Dark_Blues,_los_Louisville_Grays,_los_New_York_Mutuals,_los_Philadelphia_Athletics,_y_los_St._Louis_Browns._Louis_Browns.;;;;;;;;;
EVTDESC44114;\n\nIn_a_thirty-second_gun_fight_in_Tombstone,_Arizona,_Wyatt,_Morgan_and_Virgil_Earp_along_with_Doc_Holliday,_killed_Billy_Clanton_and_Tom_and_Bob_McLaury_-_three_members_of_their_political_rivals,_the_Cowboys.;\n\nAu_cours_du_trente-deuxième_échange_de_tirs_qui_s'est_déroulé_à_Tombstone,_en_Arizona,_Wyatt,_Morgan_et_Virgil_Earp_et_Doc_Holliday,_ont_tué_Billy_Clanton_et_Tom_et_Bob_McLaury,_trois_de_leurs_adversaires_politiques,_les_"cowboys".;\n\nIn_einem_dreißigsekündigen_Feuergefecht_töteten_Wyatt,_Morgan_und_Virgil_Earp_zusammen_mit_Doc_Holliday_in_Tombstone,_Arizona,_drei_Mitglieder_der_Cowboys,_ihrer_politischen_Rivalen:_Billy_Clanton_sowie_Tom_und_Bob_McLaury.;\n\nTiroteo_en_OK_Corral;\n\nEn_un_tiroteo_de_30_segundos_en_Tombstone,_Arizona,_Wyatt,_Morgan_y_Virgil_Earp,_junto_a_Doc_Holliday,_mataron_a_Billy_Clanton_y_a_Tom_y_Bob_McLaury._Los_tres_eran_miembros_de_sus_rivales_políticos,_los_'Cowboys'.;;;;;;;;;
EVTDESC44115;\n\nA_variety_of_uncodified_bat-and-ball_games_have_existed_in_America_for_decades,_though_they_were_not_regarded_as_serious_competitions._Now,_Alexander_Cartwright,_a_member_of_New_York_City's_Knickerbocker_Club,_has_changed_that:_Through_the_codification_of_its_rules,_the_new_sport,_known_as_baseball,_has_gained_attention_and_legitimacy._This_has_enabled_the_first_officially_recorded_baseball_game_in_American_history,_taking_place_on_the_Elysian_Fields_in_Hoboken,_New_Jersey._The_two_competing_teams_were_the_"New_York_Nine"_and_the_Knickerbockers,_who_were_defeated_23–1_in_four_innings._Although_the_newly_nascent_sport_is_sure_to_see_change_in_terms_of_its_rules_and_playstyle,_it_is_safe_to_say_that_baseball_will_become_a_household_name_in_America_in_the_years_to_come.;\n\nÀ_Cooperstown,_près_de_New_York,_s'est_déroulé_le_premier_match_public_de_baseball._Les_New-York_Knickerbockers_ont_perdu_face_aux_New-York_Nine_par_1_à_23.;\n\nIn_Cooperstown_in_der_Nähe_von_New_York_wurde_das_erste_öffentliche_Baseballspiel_ausgetragen._Die_New_York_Knickerbockers_verloren_gegen_die_New_York_Nine_1_zu_23.;\n\n¡Es_hora_de_jugar_a_la_pelota!;\n\nEl_primer_partido_de_béisbol_con_público_tuvo_lugar_en_Cooperstown,_cerca_de_Nueva_York._Los_New_York_Knickerbockers_perdieron_1_a_23_ante_los_New_York_Nine.;;;;;;;;;
EVTDESC44800;\n\nFrancisco_Madero_issued_a_statement_condemning_the_recent_elections_as_a_fraud,_and_claiming_that_Porfirio_Diaz_was_no_longer_the_legitimate_president_of_Mexico._Madero_called_for_citizens_to_take_up_arms_against_Diaz.;\n\nFrancisco_Madero_a_diffusé_un_communiqué_dénonçant_une_fraude_lors_des_dernières_élections_et_affirmant_que_Porfirio_Diaz_n'était_plus_le_Président_légitime_du_Mexique._Madero_appelle_les_citoyens_à_prendre_les_armes_contre_Diaz.;\n\nFrancisco_Madero_hat_eine_Erklärung_veröffentlicht,_in_der_er_die_kürzlichen_Wahlen_als_Betrug_verdammt._Außerdem_behauptet_er,_dass_Porfirio_Diaz_nicht_länger_der_legitime_Präsident_Mexikos_ist._Madero_fordert_die_Bürger_auf,_sich_gegen_Diaz_zu_bewaffnen.;\n\nEl_manifiesto_de_Madero;\n\nFrancisco_Madero_ha_emitido_un_comunicado_en_el_que_condena_como_fraudulentas_las_recientes_elecciones_y_afirma_que_Porfirio_Díaz_ya_no_es_el_presidente_legítimo_de_México._Madero_llama_a_los_ciudadanos_a_levantarse_en_armas_contra_Díaz.;;;;;;;;;
EVTDESC44801;\n\nFrancisco_Madero_convinced_Pascual_Orozco_and_Francisco_Villa_to_rise_in_support_of_removing_Diaz.;\n\nFrancisco_Madero_a_convaincu_Pascual_Orozco_et_Francisco_Villa_de_l'aider_à_faire_tomber_Diaz.;\n\nFrancisco_Madero_überzeugt_Pascual_Orozco_und_Francisco_Villa,_zur_Unterstützung_von_Diaz_zu_rebellieren.;\n\nMadero_recluta_seguidores;\n\nFrancisco_Madero_convence_a_Pascual_Orozco_y_Francisco_Villa_de_que_se_rebelen_en_apoyo_del_derrocamiento_de_Díaz.;;;;;;;;;
EVTDESC44802;\n\nEmiliano_Zapata_led_a_revolt_of_peasants_in_the_province_of_Oaxaca.;\n\nEmiliano_Zapata_mène_une_révolte_de_paysans_dans_la_province_d'Oaxaca.;\n\nEmiliano_Zapata_führt_eine_Bauernrevolte_in_der_Provinz_Oajaca_an.;\n\nUn_ejército_de_campesinos_al_mando_de_Zapata_se_une_a_la_revolución;\n\nEmiliano_Zapata_lidera_una_revuelta_de_campesinos_en_la_provincia_de_Oaxaca.;;;;;;;;;
EVTDESC44803;\n\nJose_Posada's_satirical_cartoons_of_the_present_regime_have_landed_him_in_jail_once_again.;\n\nLes_dessins_satiriques_de_Jose_Posada_sur_le_régime_actuel_l'ont_mené_en_prison_une_fois_de_plus.;\n\nJose_Posadas_satirische_Karikaturen_haben_ihm_wieder_einmal_eine_Haftstrafe_eingebracht.;\n\nJosé_Posada;\n\nLos_dibujos_satíricos_de_José_Posada_contra_el_régimen_vigente_han_vuelto_a_dar_con_sus_huesos_en_prisión.;;;;;;;;;
EVTDESC45100;\n\nRelations_with_the_Church_were_improved_through_the_Concordat_of_1860,_which_allows_the_return_of_French_clergy_and_the_establishment_of_parochial_schools.;\n\nLe_concordat_de_1860_a_amélioré_les_relations_de_l'État_et_de_l'Église._Celui-ci_autorisait_le_retour_en_France_du_clergé_et_l'établissement_d'écoles_paroissiales._;\n\nDie_Beziehungen_zur_Kirchen_haben_sich_durch_das_Konkordat_von_1860_verbessert._Das_Konkordat_gestattet_die_Rückkehr_des_französischen_Klerus_und_die_Errichtung_parochialer_Schulen.;\n\nConcordato_con_el_Vaticano;\n\nLas_relaciones_con_la_iglesia_han_mejorado_gracias_al_Concordato_de_1860,_que_permite_el_regreso_del_clero_francés_y_la_apertura_de_escuelas_parroquiales.;;;;;;;;;
EVTDESC45101;\n\nFaustin_Soulouque,_the_compromise_candidate_for_President_in_1847,_declared_himself_the_second_emperor_of_Haiti_as_Faustin_I.;\n\nFaustin_Soulouque,_candidat_compromis_à_la_présidentielle_de_1847,_s'est_proclamé_second_empereur_d'Haïti_sous_le_nom_de_Faustin_Ier.;\n\nDer_1847_zum_Präsidenten_gewählte_General_Faustin_Soulouque_hat_sich_selbst_zum_Kaiser_Faustin_I._von_Haiti_gekrönt.;\n\nSoulouque_se_declara_emperador;\n\nFaustin_Élie_Soulouque,_candidato_de_compromiso_a_presidente_en_1847,_se_ha_declarado_a_sí_mismo_segundo_emperador_de_Haití_como_Faustino_I.;;;;;;;;;
EVTDESC46400;\n\nThe_noted_journalist_and_leader_of_the_Colorado_Party,_Jose_Batlle_y_Ordonez_achieved_the_passage_of_strong_legislation_for_political_reform_in_Uruguay.;\n\nLe_fameux_journaliste_et_chef_du_parti_Colorado,_Jose_Batle_y_Ordonez,_a_fait_voter_en_Uruguay_une_législation_de_poids_sur_les_réformes_politiques._;\n\nJose_Batlle_y_Ordonez,_namhafter_Journalist_und_Führer_der_Colorado-Partei,_hat_den_Übergang_Uruguays_von_einer_starken_Legislatur_zu_politischen_Reformen_realisiert.;\n\nJosé_Batlle_y_Ordóñez;\n\nEl_célebre_periodista_y_líder_del_Partido_Colorado,_José_Batlle_y_Ordóñez_ha_conseguido_la_aprobación_de_legislaciones_de_gran_severidad_para_la_reforma_política_en_Uruguay.;;;;;;;;;
EVTDESC46801;\n\nAgricultural_fertilizers_processed_from_guano_is_now_in_great_demand_in_Europe_and_North_America._The_deposits_of_guano_on_our_offshore_islands_could_become_a_major_benefit_to_our_nation.;\n\nLes_engrais_agricoles_à_base_de_guano_sont_désormais_très_demandés_en_Europe_et_en_Amérique_du_nord._Les_dépôts_de_guano_sur_nos_îles_du_large_pourraient_devenir_une_source_de_profit_importante_pour_notre_pays.;\n\nLandwirtschaftlicher_Dünger_aus_Guano_wird_in_Europa_und_Nordamerika_jetzt_stark_nachgefragt._Die_Guano-Ablagerungen_auf_den_Inseln_vor_unserer_Küste_könnte_schon_für_unsere_Nation_schon_bald_zu_einem_großen_Vorteil_werden.;\n\nRiqueza_del_guano;\n\nExiste_una_gran_demanda_en_Europa_y_América_del_Norte_por_los_fertilizantes_para_la_agricultura_obtenidos_a_partir_del_guano._Los_depósitos_de_guano_en_las_islas_cercanas_a_nuestras_costas_podrían_convertirse_en_un_gran_beneficio_para_nuestra_nación.;;;;;;;;;
