Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC301053;'Caucasus!_Bow_down_your_snowy_head.\nSubmit!_Yermolov_Marches!'_-_Pushkin\n\nThe_Treaty_of_Gulistan_was_supposed_to_end_the_struggle_over_the_Caucasus_between_the_Russian_Empire_and_us._However_tensions_remain_high_as_ever,_and_peace_is_bought_at_a_bloody_price_as_Russian_Viceroy_Yermolov_employs_a_reign_of_terror_to_subdue_the_Caucasian_tribes._Yet_that_is_not_the_only_source_of_tension:_Yermolov_accuses_us_of_not_fulfilling_the_territorial_clauses_of_the_Treaty,_claiming_Kapan_belongs_to_Russia._Of_course,_it_does_not,_but_he_has_occupied_the_northern_shore_of_lake_Gokcha_-a_position_from_where_he_can_threaten_Erivan-_to_force_us_to_the_negotiation_table._How_should_we_respond?;;;;;;;;;;;;;
EVTNAME301054; ;;;;;;;;;;;;;
EVTDESC301054;The_Treaty_of_Gulistan_was_supposed_to_settle_the_conflict_over_the_Caucasus_between_us_and_the_Persians,_and_bring_peace_and_stability_to_the_region._Yet_everyday_new_reports_of_uprising,_massacres_and_general_nastiness_come_in._Unfortunately_we_must_conclude_that_the_Persians_have_failed_to_abide_by_the_treaty,_and_we_suspect_they_actively_support_the_rebels.\nBy_pressuring_the_Persians_governor_Yermolov_has_managed_to_abide_by_at_least_one_article_of_the_treaty:_The_Persians_have_evacuated_the_region_around_Kapan_and_seceded_control_to_us.;;;;;;;;;;;;;
EVTNAME301055; ;;;;;;;;;;;;;
EVTDESC301055;The_Treaty_of_Gulistan_was_supposed_to_settle_the_conflict_over_the_Caucasus_between_us_and_the_Persians,_and_bring_peace_and_stability_to_the_region._Yet_everyday_new_reports_of_uprising,_massacres_and_general_nastiness_come_in._Unfortunately_we_must_conclude_that_the_Persians_have_failed_to_abide_by_the_treaty,_and_we_suspect_they_actively_support_the_rebels.\nUnder_the_Treaty_of_Gulistan_the_region_around_Kapan_was_to_be_seded_to_us_by_the_Persians,_yet_nothing_could_motivate_the_Persians_to_evacuate_the_region._In_a_bold_move,_the_governor_of_Tiflis_Yermolov_has_now_seized_the_northern_shore_of_Lake_Gokcha_[Gyumri]_as_just_compensation_for_the_territory_we_lost.;;;;;;;;;;;;;
EVTNAME301056;The Russo-Persian War;;;;;;;;;;;;;
EVTDESC301056;Given_the_unwillingness_of_the_Persians_to_fulfill_their_obligations_under_the_Treaty_of_Gulistan,_it_should_come_as_no_surprise_that_the_situation_in_the_Caucasus_would_devolve_into_war_at_one_point_or_another._It_seems_that_we_have_arrived_at_that_one_point!;;;;;;;;;;;;;
EVTNAME301057;The Council of Sultanieh;;;;;;;;;;;;;
EVTDESC301057;The_regular_council_at_Sultanieh_-the_Shah's_summer_residence-_is_promising_to_turn_into_a_historic_gathering_this_year._Yermolov,_claiming_we_have_failed_in_our_obligation_to_evacuate_Kapan,_continues_to_press_our_northern_border._Now_he_has_seized_control_over_more_territory_around_Lake_Gokcha,_and_is_now_in_a_position_to_directly_threaten_Erivan._Yet_this_aggressive_action_belies_the_truth_of_the_Russian's_situation:_Their_empire_is_at_the_verge_of_civil_war,_with_Russian_princes_are_at_each_other's_throats,_fighting_for_the_throne._There_are_those_who_say_the_time_to_strike_Russians_is_now:_To_avenge_the_continued_humiliations_the_Russians_subject_us_too_and_liberate_our_Muslim_brethren_from_Yermolov's_oppression!_Yet_there_are_also_those_who_argue_caution,_that_the_Russians_are_not_to_be_underestimated,_and_that_we_should_seek_an_accommodation_with_them.;;;;;;;;;;;;;
EVTNAME301058;Dispatches from the Caucasus;;;;;;;;;;;;;
EVTDESC301058;The_regular_council_at_Sultanieh_-the_Shah's_summer_residence-_is_rapidly_turning_into_a_momentous_occasion._The_Russians_have_pressed_their_claim_and_assumed_control_over_the_Kapan_region._Yet_this_aggressive_action_belies_the_truth_of_the_Russian_situation:_Their_empire_is_at_the_verge_of_civil_war,_with_Russian_princes_are_at_each_other's_throats,_fighting_for_the_throne._There_are_those_who_say_the_time_to_strike_the_Russians_is_now:_To_avenge_the_continued_humiliations_the_Russians_subject_us_too_and_liberate_our_Muslim_brethren_from_Yermolov's_oppression!_Yet_there_are_also_those_who_argue_caution,_that_the_Russians_are_not_to_be_underestimated,_and_that_as_such_we_should_seek_an_accommodation_with_them.;;;;;;;;;;;;;
EVTNAME301059; ;;;;;;;;;;;;;
EVTDESC301059;The_Council_of_Sultanieh_-the_yearly_army_army_review_and_the_opportunity_to_pay_homage_to_the_Persian_Shah-_was_quite_an_eventful_occasion_this_year._Wild_voices_were_pushing_for_war,_to_restore_the_Persian_Empire_in_the_Caucasus_and,_by_radical_fanatics_-the_ulama-_in_specific,_to_avenge_the_'atrocities'_commit_against_the_peoples_of_the_Caucasus._Yet_we_also_had_allies_at_court_arguing_for_restraint_and_the_futility_of_war_against_us._In_the_end,_however,_the_deciding_voice_was_our_emissary_who_managed_to_convince_the_Shah_that_there_was_no_ill_will_on_our_part._His_audience_with_the_Shah_was_even_so_successful,_that_the_Shah_has_resorted_to_settling_some_minor_border_disputes_around_$PROVINCENAME$.;;;;;;;;;;;;;
EVTNAME301060;No Peace, No War;;;;;;;;;;;;;
EVTDESC301060;Yermolov_is_making_outrages_accusation_to_our_address:_He_purported_to_have_intercepted_a_caravan_leaving_Erivan_carrying_silver_and_arms_for_the_Caucasians_fighting_their_Russian_oppressors._He_claims_that_these_actions_were_directed_by_Abbas_Mirza_under_a_policy_of_'no_peace,_no_war',_which_aims_to_strengthen_Mirza's_position_as_crown_prince_by_stirring_up_trouble_for_the_Russians_in_the_Caucasus._Yermolov_is_demanding_the_right_to_build_military_posts_on_the_road_from_Tabriz_to_Erivan_to_intercept_future_shipments_of_arms_destined_for_the_rebels.;;;;;;;;;;;;;
EVTNAME301061; ;;;;;;;;;;;;;
EVTDESC301061;Long_have_we_suspected_the_court_of_Tabriz_of_stirring_up_trouble_in_the_Caucasus_under_a_policy_of_'no_peace,_no_war'_in_order_to_strengthen_Abbas_Mirza's_claim_to_the_Persian_throne._And_recently_we_finally_found_the_evidence_we_need:_A_caravan_leaving_from_Erivan_carrying_Persian_silver_and_arms_destined_for_the_Caucasian_rebels._Viceroy_Yermolov_has_now_moved_to_quickly_block_the_road_from_Tabriz_to_prevent_future_shipments!\n[You_gained_Nakhichevan];;;;;;;;;;;;;
EVTNAME301062;The Khanate of Erivan;;;;;;;;;;;;;
EVTDESC301062;Yermolov_has_used_his_positions_in_Nakhichevan_to_close_off_all_lines_of_communication_between_Tabriz_and_Erivan._It_is_now_effectively_cut_off_from_our_empire!_As_for_the_motivation_for_Yermolov_to_do_so?_We_can_only_guess...;;;;;;;;;;;;;
EVTDESC301063;Despite_out_best_efforts_to_find_an_amicable_settlement_in_the_Caucasus,_the_Persians_persist_in_trying_to_undermine_our_position_there._Even_more_evidence_has_emerged_detailing_the_involvement_of_Tabriz_and_Erivan_in_the_war._As_a_result,_Viceroy_Yermolov_has_now_blockaded_Erivan_to_force_them_into_submission,_and_end_their_support_for_the_rebels._The_Shah_has_made_it_known_to_us_that_he_had_no_knowledge_of_the_involvement_of_Erivan_in_the_affair,_and_leaves_it_to_us_how_to_settle_the_matter_with_the_court_of_Erivan.;;;;;;;;;;;;;
EVTNAME301070;The Treaty of Turkmenchay;;;;;;;;;;;;;
EVTDESC301070;With_the_defeat_of_Persia's_armies_in_the_Caucasus,_Russia_forced_a_humiliating_peace_upon_the_Shah._Persia_conceded_control_of_all_of_its_Caucasian_lands_to_Russia,_as_well_as_formally_renouncing_its_claims_to_Armenia_and_Azerbaijan.;;;;;;;;;;;;;
EVTNAME301071;The Treaty of Erivan;;;;;;;;;;;;;
EVTDESC301071;We_have_wrested_the_Azeri_khanates_from_Russia's_control_and_can_re-establish_Persian_rule_in_the_southern_Caucasus._This_is_a_proud_day_for_Persia!;;;;;;;;;;;;;
EVTNAME301072;An Opportunity;;;;;;;;;;;;;
EVTDESC301072;The_Persian_state_was,_at_this_time,_a_extremely_decentralized_state_akin_to_the_feudal_states_of_Europe,_with_local_lords_controlling_their_own_lands,_raising_their_own_taxes_and_maintain_their_own_armies._Only_a_nominal_sort_of_recognition_was_extended_to_the_Shah,_and_in_times_of_weakness_rebellions_could_spring_up.\n\nThe_recent_sorry_show_of_the_Shah_in_the_Caucasus_is_an_indication_of_his_weakness,_perhaps_it_is_time_to_assert_our_independence?;;;;;;;;;;;;;
EVTNAME301073;The $FROMCOUNTRY$ Rebellion of $YEAR$;;;;;;;;;;;;;
EVTDESC301073;Control_over_the_outlying_regions_been_more_nominal_than_real,_with_local_maintain_their_own_de_facto_independence_and_only_begrudgingly_accepting_our_overlordship._Any_sign_of_weakness_could_be_a_trigger_for_our_nobles_to_turn_against_and_try_and_establish_their_own_state.\n\nOur_recent_poor_showing_in_the_Caucasus_has_given_rise_for_the_rulers_of_$FROMCOUNTRY$_to_declare_their_independence_from_us!;;;;;;;;;;;;;
EVTNAME301074;Reclaim the land!;;;;;;;;;;;;;
EVTDESC301074;AI_EVENT,_YOU_SHOULDN'T_BE_SEEING_ME;;;;;;;;;;;;;
EVTNAME301110;Rioting in $PROVINCENAME$;;;;;;;;;;;;;
EVTDESC301110;$PROVINCENAME$_has_turned_into_a_powderkeg_due_to_the_blundering_of_a_local_magistrate:_An_Armenian_man,_who_was_accused_of_raping_a_young_boy,_was_released_on_account_of_his_connection_to_the_Russian_legation,_and,_in_a_surprise_turnaround,_those_who_had_apprehended_him_were_arrested_on_charges_of_killing_the_consul's_dog...\n\nOpportunistic_Ulama_have_taken_this_to_incite_anti-Christian_riots,_and_a_crowd_has_now_gathered_at_the_arg_[citadel]_to_demand_redress_for_this_'unjust_treatment_of_Muslims'...;;;;;;;;;;;;;
EVTNAME301111;Incident at the $FROMPROVINCE$ Legation;;;;;;;;;;;;;
EVTDESC301111;The_$FROMPROVINCE$_Legation_has_found_itself_in_a_rather_tight_spot:_following_the_release_of_a_local_Armenian_in_our_employ_and_the_subsequent_arrest_-apparently_on_charges_of_killing_our_consul's_dog-_of_those_who_had_brought_the_Armenian_in,_major_rioting_erupted_in_$FROMPROVINCE$_threatening_the_property_and_lives_of_all_Christians_and_Westerners_in_the_city._The_$FROMPROVINCE$_governor_seems_totally_uninterested_in_quelling_the_riots,_instead_delivering_the_-rather_blunt-_note_concerning_to_the_legation:\n'Give_up_the_servant_who_violated_the_boy_and_I_will_stop_the_row.';;;;;;;;;;;;;
EVTNAME301112;Justice!;;;;;;;;;;;;;
EVTDESC301112;We_received_word_from_the_$FROMCOUNTRY_ADJ$_envoy_that_they_have,_in_the_interest_of_justice,_removed_the_offending_Armenian_from_the_legation's_payroll,_and_will_be_handed_over_to_the_$PROVINCENAME$i_magistrate_to_stand_trial_on_the_earliest_convenience.;;;;;;;;;;;;;
EVTNAME301113;The Second Legation Crisis;;;;;;;;;;;;;
EVTDESC301113;'Nuts!'_That_is_the_response_of_the_Russian_consul_to_our_not_unreasonable_request_to_try_the_Armenian_who_violated_the_young_$PROVINCENAME$i_boy._This_response_has_not_be_helpful_in_quelling_public_anger_and,_encouraged_by_the_same_militant_Ulama,_$PROVINCENAME$_is_now_on_the_verge_of_a_general_uprising...;;;;;;;;;;;;;
EVTNAME301114;$FROMPROVINCE$ Riots Quelled!;;;;;;;;;;;;;
EVTDESC301114;'Nothing_could_possibly_exceed_his_gallant_conduct_and_anxiety_and_exertion_to_quell_the_disturbances,_and_especially_to_prevent_the_mob_from_approaching_this_consulate_and_the_houses_of_British_subject._He_visited_them_all_several_times_during_the_day,_and_at_night_called_to_satisfy_himself_that_the_guards_were_alert._'_-British_consul_in_$FROMPROVINCE$_on_the_performance_of_the_local_garrison_commander.\n\nThe_$FROMCOUNTRY_ADJ$_have_prudently_decided_to_quell_the_unrest_in_$FROMPROVINCE$_by_sending_in_the_garrison,_rather_than_seek_a_confrontation_with_us._Note_should_be_given_to_the_$PROVINCENAME$i_garrison_commander_who_excelled_himself_in_his_diligence_in_protecting_the_foreign_and_Christian_inhabitants_of_the_city.;;;;;;;;;;;;;
EVTNAME301115;Storming of the $FROMPROVINCE$ Legation;;;;;;;;;;;;;
EVTDESC301115;Earlier_this_century_our_consul_in_Tehran_was_brutally_murdered_on_trumped_up_rape_charges,_after_he_offered_protection_to_an_Armenian_and_his_family_who_wished_to_move_to_our_Empire._Today_we_received_word_that_the_our_$FROMPROVINCE$_legation_was_again_violated_as_the_$FROMCOUNTRY_ADJ$s_sought_to_subject_the_Armenian_to_their_own_'justice'._Once_more_the_Cossack_guards_fought_bravely,_and_once_more_they_succumbed_to_the_vile_heap_massed_against_them!;;;;;;;;;;;;;
EVTNAME301116;Another $FROMCOUNTRY_ADJ$ War...;;;;;;;;;;;;;
EVTDESC301116;The_$FROMCOUNTRY_ADJ$s_have_not_taken_kindly_to_us_forcing_our_way_into_the_$PROVINCENAME$_legation:_they_have_declared_war,_and_simultaneously_the_Western_nations_have_declared_their_disapproval_of_our_actions...;;;;;;;;;;;;;
EVTNAME301117;All Quiet on the Northern Front;;;;;;;;;;;;;
EVTDESC301117;The_incident_at_the_$PROVINCENAME$_Legation_and_our_forceful_securing_of_the_offending_Armenian_could_have_easily_been_viewed_as_cause_for_war_by_the_$FROMCOUNTRY_ADJ$s._Yet_for_weeks_we_have_waited_on_a_$FROMCOUNTRY_ADJ$_response,_and_none_has_come._Not_even_a_rider_with_an_official_message.;;;;;;;;;;;;;
EVTNEWS190300_title;The New Faith;;;;;;;;;;;;;
EVTNEWS190300_short;A new faith is rapidly gaining ground in Persia. Promulgated by a man calling himself 'the Bab', it proclaims that the Qa'im, the redeemer, has arrived on Earth.;;;;;;;;;;;;;
EVTNEWS190300_medium;Proclaiming that the Qa'im, the Redeemer, has returned to Earth, the 'Bab's' teachings are rapidly gaining ground in Persia. Claiming divine inspiration, the Bab has set about renewing and reinterpreting the Shia faith of Persia, much to the chagrin of the conservative clergy.;;;;;;;;;;;;;
EVTNEWS190300_long;Claiming that he is the gateway to the Qa'im, redeemer of the world, the so called Bab is rapidly gaining followers for his radical new take on the Islamic faith. Doing away with old certainties and replacing them with new interpretations, much to the chagrin of the conservative clergy. The Bab is so far removed from the established faith that the ulama have now called upon the Shah to try him for apostasy, a crime which carries the death penalty.;;;;;;;;;;;;;
EVTNEWS190340_short;After a failed assassination attempt on the Shah of Persia, dozens of Babi converts were brutally executed while many more have disappeared into the deep dungeons.;;;;;;;;;;;;;
EVTNEWS190340_medium;After a failed assassination attempt while out hunting, the Shah of Persia has unleashed his wrath on those of the Babi faith responsible. Dozens have been executed in the most gruesome way imaginable while hundreds more have disappeared into the deep dungeons.;;;;;;;;;;;;;
EVTNEWS190340_long;Following a failed assassination attempt while out hunting partridges, the Shah of Persia has unleashed his faith community of those responsible: the Babi's. The brutal crackdown has resulted in dozens being executing by the most heinous of methods, a few by the method of sham'ajin - holes drilled into his body to hold candles in a celebration of the Shah's survival before being cleaved in half - while many more have been relegated to the darkest dungeons.;;;;;;;;;;;;;
EVTNEWS190309_title;Persian Tobacco Monopoly;;;;;;;;;;;;;
EVTNEWS190309_short;Led by religious clergy and the merchant classes, Persia is experiencing a popular uprising against the Tobacco Regie: The foreign owner tobacco monopoly.;;;;;;;;;;;;;
EVTNEWS190309_medium;A popular uprising in Persia against the foreign owned Tobacco Regie which has monopolized the market. Despite a recent arrival to Persia, it has become thoroughly ingrained in local culture. The protests hope to compel the abolition of the Regie.;;;;;;;;;;;;;
EVTNEWS190309_long;Persian clergy have interdicted the use of tobacco, with the view of compelling the abolition of the Tobacco Regie, regarding exports as well as interior trade. They also clamor for the expulsion of the members of the tobacco corporation. Yesterday a riotous mob assembled at the Shah's palace to demand satisfaction. The Shah's son, also minister of war, failed to pacify the mob, and a detachment of troops was then ordered to disperse the rioters. Several persons were killed in the encounter. The feeling of alarm is yet to subside.;;;;;;;;;;;;;
EVTNEWS190319_short;Two years of drought have conspired to cause a terrible famine in $COUNTRY$. As bread prices increase many fold, the populace is left starving.;;;;;;;;;;;;;
EVTNEWS190319_medium;Two years of drought have conspired to cause a terrible famine in $COUNTRY$. As bread prices increase many fold, the desperate populace is left eating cats, dogs, rats or grass. Either that or face starvation.;;;;;;;;;;;;;
EVTNEWS190319_long;Two years of drought have conspired to cause a terrible famine in $COUNTRY$. As bread prices doubled in Tehran and increased many fold in the country side, the population is left eating cats, dogs, rats, or grass. All the while the rich landowners hoard their grain supply, even purposely disrupt relieve supplies, to increase the value of their stock. Even the profitable grain shipments to India haven't been halted. And all the while the poor populace starves to death.;;;;;;;;;;;;;
EVTNEWS190322_title;A New Religion from India;;;;;;;;;;;;;
EVTNEWS190322_short;A new religious movement has emerged in India. Founded when Mirza Ghulam Ahmad proclaimed himself the renewer of the Islamic faith. The Ahmaddiyya now believe him to be messiah.;;;;;;;;;;;;;
EVTNEWS190322_medium;A new religious movement is gaining ground in India. Founded when Mirza Ghulam Ahmad proclaimed himself the renewer of the Islamic faith. The Ahmaddiyya now believe him to be Messiah. The Indian religious authorities are less than impressed of his claims.;;;;;;;;;;;;;
EVTNEWS190322_long;A new religious movement is gaining ground in India. Founded by Mirza Ghulam Ahmad when he proclaimed himself the promised -once a century- renewer of the Islamic faith. However his followers, the Ahmaddiyya, have now come to believe that he is the Islamic Mahdi, the promised Messiah, sent to rid the world of evil. The Indian religious authorities are, however, less than impressed of his claims. They have proclaimed his believes beliefs blasphemous and tantamount to apostasy.;;;;;;;;;;;;;
EVTNEWS190359_short;The women in Tehran have taken to the streets protesting their unequal treatment. In protest they have taken off the veil, the item of clothing making them invisible in normal life.;;;;;;;;;;;;;
EVTNEWS190359_medium;The women of $COUNTRY$ have long been relegated to secondary citizen status by Islamic tradition. Protesting their treatment, the women of Tehran have taken to the streets and removed the veil: the Islamic item of clothing symbolizing their oppression.;;;;;;;;;;;;;
EVTNEWS190359_long;Under Islamic law it is forbidden for women to interact with, or be seen by, unrelated males. This has reduced the domain of Muslim women to that of the home, while on the streets they are forced to wrap themselves 'in black bags from head to the toe without even an opening to breathe.' Protesting their unequal treatment, the women of Tehran have now taken to the streets and removed the veil: the symbol of their oppression.;;;;;;;;;;;;;
NEWS_reclaim_abbas_short;$COUNTRY$ has taken possession of the port city of Bandar Abbas after Oman fails to meet her obligations under their lease treaty. The city had been ceded to Oman in the late 18th century.;;;;;;;;;;;;;
NEWS_reclaim_abbas_medium;Changing political circumstances in the Persian Gulf region cause $COUNTRY$ to retake possession of the port city of Bandar Abbas. The city had been ceded to Oman in the late 18th century, although the treaty was renewed under more stringent terms recently.;;;;;;;;;;;;;
NEWS_reclaim_abbas_long;Changing political and economic circumstances in the Persia Gulf region cause $COUNTRY$ to retake possession of the port city of Bandar Abbas. This strategic city on the Strait of Hormuz was ceded to Oman in the late 18th century, although after the split of sultanate $COUNTRY$ managed to renegotiate the lease on more favorable terms. Oman has failed to meet these terms and the territory has reverted to $COUNTRY$.;;;;;;;;;;;;;
NEWS_EVTNAME301000_title;Rumblings in Kurdistan;;;;;;;;;;;;;
NEWS_EVTDESC301000_short;A good deal of restlessness is reported in Kurdistan as bandits and rebels assert themselves in the wake of the recent $COUNTRY_ADJ$ military defeats and subsequent power vacuum.;;;;;;;;;;;;;
NEWS_EVTDESC301000_medium;Banditry and restlessness is on the rise in Kurdistan as the recent $COUNTRY_ADJ$ military defeats. Lacking any government or authority worthy of the name, local chieftains have filled the gap and are reported to be expanding their power bases, possibly eyeing independence.;;;;;;;;;;;;;
NEWS_EVTDESC301000_long;Insurgent Kurds depredations on government outposts and towns are becoming increasingly widespread in Kurdistan. Benefiting from the recent $COUNTRY_ADJ$ military defeats, the local chieftains have been able to exploit the subsequent the lawlessness and disorder to expand their power base. Without there being anything worthy of the name $COUNTRY_ADJ$ government or authority in the border lands, it would seem independence is not far off.;;;;;;;;;;;;;
NEWS_EVTNAME301008_title;$COUNTRY$ Moves on Turkestan!;;;;;;;;;;;;;
NEWS_EVTDESC301008_short;British alarmed as $FROMCOUNTRY$ is forced to sign humiliating treaty ceding all territory and claims north of the Atreck River to $COUNTRY$.;;;;;;;;;;;;;
NEWS_EVTDESC301008_medium;The British Foreign Office has expressed its concern over the recent developments in Central Asia. In a major diplomatic victory, $COUNTRY$ has forced $FROMCOUNTRY$ to relinquish all territories and claims north of the Atreck River, bringing them to the doorstep of India.;;;;;;;;;;;;;
NEWS_EVTDESC301008_long;In a stunning diplomatic victory, the humiliated $FROMCOUNTRY_ADJ$s have been forced to relinquish all territories and claims north of the Atreck river to $COUNTRY$. A brazen move which has solidified $COUNTRY$s hold over Central Asia and brought them to the doorstep of India. The $COUNTRY_ADJ$ expansion, however, has not gone unnoticed in the British Foreign Office.;;;;;;;;;;;;;
NEWS_EVTDESC301009_short;War has only narrowly been avoided as tensions flare up between $COUNTRY$ and $FROMCOUNTRY$ over control of Central Asia.;;;;;;;;;;;;;
NEWS_EVTDESC301009_medium;In a major diplomatic victory, $COUNTRY$ has forced $FROMCOUNTRY$ to sign a humiliating treaty. Under the treaty of Akhal $FROMCOUNTRY$ relinquishes all rights and territories north of the Atreck river. The British Foreign Office has reacted with alarm.;;;;;;;;;;;;;
NEWS_EVTDESC301009_long;While the relations have been amicable, though perhaps not friendly, a confrontation between $COUNTRY_ADJ$s and $FROMCOUNTRY$ over Central Asia was all but inevitable: As $FROMCOUNTRY_ADJ$'s influence wanes in Central Asia, $COUNTRY$'s penetrates ever deeper. In an effort to clearly delineate their respective sphere's of influence, the $COUNTRY_ADJ$s proposed the Atreck River as the common border. An humiliating and unacceptable territorial concession to the $COUNTRY_ADJ$s. Only severe pressure and the threat of war, managed to change the $FROMCOUNTRY_ADJ$s mind.;;;;;;;;;;;;;
NEWS_EVTNAME301010_title;The Akhal Crisis;;;;;;;;;;;;;
NEWS_EVTDESC301010_short;Tensions flare up between $COUNTRY$ and $FROMCOUNTRY$ as negotiations to delineate the common border break down. War is all but assured.;;;;;;;;;;;;;
NEWS_EVTDESC301010_medium;Tensions are running high between $COUNTRY$ and $FROMCOUNTRY$ as negotiations to delineate the common border break down. It would seem $FROMCOUNTRY$ is defiant in the face of overwhelming $COUNTRY_ADJ$ might. It seems unlikely war can be avoided.;;;;;;;;;;;;;
NEWS_EVTDESC301010_long;While the relations have been amicable, though perhaps not friendly, a confrontation between $COUNTRY_ADJ$s and $FROMCOUNTRY$ over Central Asia was all but inevitable: As $FROMCOUNTRY_ADJ$'s influence wanes in Central Asia, $COUNTRY$'s penetrates ever deeper. In an effort to clearly delineate their respective sphere's of influence, the $COUNTRY_ADJ$s proposed the Atreck River as the common border. An humiliating and unacceptable territorial concession to the $COUNTRY_ADJ$s. With no agreement forthcoming the matter will have to be settled on the field of battle.;;;;;;;;;;;;;
NEWS_EVTNAME301011_title;The New Emir of Kabul;;;;;;;;;;;;;
NEWS_EVTDESC301011_short;The Durrani Empire is no more. Torn down by internal strive. Today a new Emir took control of Kabul. Whether he'll succeed in reuniting the tribes is yet to be seen.;;;;;;;;;;;;;
NEWS_EVTDESC301011_medium;The Durrani Empire is no more. Maybe it never really was. Torn down by tribal rivalries and petty disputes. A new Emir emerged and took control in Kabul today, whether he'll succeed in reuniting the tribes is yet to be seen.;;;;;;;;;;;;;
NEWS_EVTDESC301011_long;The Durrani Empire is no more. Maybe it never was. The tribal nature of the Afghan people is be independent and resist outside domination. Uniting the tribes into one Empire was itself a miracle of balancing tribal alliances and hostilities, relying on directing tribal energies away from rebellion. Lacking the gift of diplomacy, the recent Durrani Shahs have allowed tribal rivalries to resurface and slowly the empire started disintegrating. Today a new Emir has taken control of Kabul. Whether he'll succeed in reuniting the tribes is yet to be seen.;;;;;;;;;;;;;
EVTNEWS301056_title;The Russo-Persian War;;;;;;;;;;;;;
EVTNEWS301056_short;The last war in the Caucasus ended with Russia left in control of the region. Hoping to take advantage of perceived Russian weakness, the Persians have declared war to reverse their losses!;;;;;;;;;;;;;
EVTNEWS301056_medium;The last war between the Russian and Persian Empire was settled decisively in the favor of Russia with the Treaty of Gulistan. However shortcomings and differing interpretations of the treaty caused tensions and has now led to war between the two empires!;;;;;;;;;;;;;
EVTNEWS301056_long;The last war in the Caucasus between the Russian and Persian Empires had left the Caucasus under the control over the Russians, putting an end to the centuries long ties between Persia and the Caucasian peoples. The Treaty of Gulistan settling the war, however, had serious shortcomings and differing interpretations of the treaty kept tensions simmering between the two empires. Now, hoping to take advantage of perceived Russian weakness, the Persians have declared war in the hopes of restoring their prestige in and rule of the Caucasus.;;;;;;;;;;;;;
EVTNEWS301063_title;The Russian Caucasus;;;;;;;;;;;;;
EVTNEWS301063_short;The khanate of Erivan was the last Persian stronghold in the Caucasus, but today it fell into Russian hands. This act has pushed Persia out of the Caucasus in its totality.;;;;;;;;;;;;;
EVTNEWS301063_medium;The Russian Empire marked the completion of their conquest of the Caucasus today by taking control of Erivan. The last Persian stronghold in the region, it was seceded after the Russians successfully managed to isolate from the rest of Persia.;;;;;;;;;;;;;
EVTNEWS301063_long;The Treaty of Gulistan had left Russia in control over the majority of the Caucasus, with Persia only holding on to the khanate of Erivan. However flaws in the Treaty of Gulistan and Russian action in the Caucasus left tensions simmering between the two empires. Erivan itself was a thorn in the Russian side, as it served to supply the rebels in the Caucasus. Under the specter of war, however, the Russians managed to force the Persians to hand over the khanate to them.;;;;;;;;;;;;;
EVTNEWS301070_title;The Treaty of Turkmenchay;;;;;;;;;;;;;
EVTNEWS301070_short;The Russian envoy looked terribly pleased as the Persian attempt to restore their rule over the Caucasus resulted in them losing their last footholds in the region to Russia.;;;;;;;;;;;;;
EVTNEWS301070_medium;The Persian attempts to dislodge the Russians from the Caucasus and restore their rule over the region have ended in absolute failure. Under the humiliating terms of the peace treaty they have been forced to surrender their last footholds in the region.;;;;;;;;;;;;;
EVTNEWS301070_long;Although few would have given the Persians a fighting chance against the Russian Empire, the totality of the Persian defeat came as a shock to all. After Tabriz fell there was nothing to stop the Russians from marching on Tehran, forcing the Persians into a humiliating peace treaty. The Persians fought to restore their prestige in and control over the region, but now are left with neither.;;;;;;;;;;;;;
EVTNEWS301071_title;Cheating Suspected!;;;;;;;;;;;;;
EVTNEWS301071_short;Somewhere in this world a mad man bet on the impossible: A Persian victory over the Russians in the Caucasus! Yet it did happen, and this man must have made a fortune!;;;;;;;;;;;;;
EVTNEWS301071_medium;Somewhere in this world a mad man bet on the impossible: A Persian victory over the Russians in their war over Caucasus! Yet it did happen, and this man must have made a fortune! We wonder if the war was fought honestly though.;;;;;;;;;;;;;
EVTNEWS301071_long;In a series of events long held to be impossible, the Persians have managed to overcome the Russians in their war over the Caucasus. As all wars between these two powers have always resulted in a Persian defeat, the redaction of this newspaper is unsure how to proceed. Surely the Persians did not fight in honorable fashion?;;;;;;;;;;;;;
EVTNEWS301110_title;Rioting in $PROVINCENAME$;;;;;;;;;;;;;
EVTNEWS301110_short;Large scale rioting erupts in $PROVINCENAME$ as the supposed rape by an Armenian gives an outlet for long standing tensions in the city.;;;;;;;;;;;;;
EVTNEWS301110_medium;An incident involving an Armenian man in the employ of the Russian legation in $PROVINCENAME$ has caused long standing tensions between the $PROVINCENAME$i and Armenians and Western powers to erupt in large scale rioting.;;;;;;;;;;;;;
EVTNEWS301110_long;Tensions in $PROVINCENAME$ come to a head as an Armenian accused of raping a young boy is released on account of his connection to the Russian legation there, and instead $PROVINCENAME$i's are persecuted for their involvement in riots following this case. The long standing resentment of Western dominance in the city has now erupted in full scale rioting which treatents the future of non-Muslims in the city.;;;;;;;;;;;;;
EVTNEWS301117_title;Another Russo-$COUNTRY_ADJ$ War!;;;;;;;;;;;;;
