Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC300958;In_the_drive_to_eradicate_the_slave_trade,_the_British_have_been_maintaining_a_blockade_of_the_African_slave_coasts._Whenever_a_slaver_is_captured,_the_ship_is_impounded_and_the_slaves_set_free_in_a_nearby_friendly_territory:_the_settlement_of_Freetown_finds_it_origin_as_a_haven_for_such_liberated_slaves.\n\nRecently_our_navy_has_intercepted_a_slaver_heading_to_the_markets_of_Brazil,_where_the_unfortunate_souls_undoubtedly_would_suffer_dearly_on_the_sugar_plantations._To_spare_them_this_fate,_it_has_been_suggested_we_emulate_the_British_and_found_our_own_'free_town'_for_slaves.;;;;;;;;;;;;;
EVTNAME300959;Entrepreneurial Spirit;;;;;;;;;;;;;
EVTDESC300959;The_colonial_conference_resulted_in_a_broad_outline_of_territorial_claims_in_Africa,_but_came_with_the_stipulation_that_on_the_ground_control_was_the_determining_factor_on_who_controlled_what._Keeping_this_in_mind,_some_of_our_more_entrepreneurial_colonial_officers_have_moved_to_establish_a_presence_among_the_Mpongwe_before_any_other_power_could_do_so.;;;;;;;;;;;;;
EVTNAME300960;The Shores of Lake Chad;;;;;;;;;;;;;
EVTDESC300960;Understanding_the_potential_of_Lake_Chad,_the_Ngaoundere_colonial_administration_has_dispatched_forces_north_to_give_us_an_outlet_to_the_lake.;;;;;;;;;;;;;
EVTNAME300964;Entrepreneurial Spirit;;;;;;;;;;;;;
EVTDESC300964;The_colonial_conference_resulted_in_a_broad_outline_of_territorial_claims_in_Africa,_but_came_with_the_stipulation_that_on_the_ground_control_was_the_determining_factor_on_who_controlled_what._Keeping_this_in_mind,_some_of_our_more_entrepreneurial_colonial_officers_have_moved_to_establish_a_presence_in_Moundou_before_any_other_power_could_do_so.;;;;;;;;;;;;;
EVTNAME300965;The Central Asian Refugee Corridor;;;;;;;;;;;;;
EVTDESC300965;Help_we_have_exiled_military_units_in_either_the_Kyzylkum_or_the_Karakum_desert,_they_need_saving!;;;;;;;;;;;;;
EVTNAME300966;The Greenlandish Empire;;;;;;;;;;;;;
EVTDESC300966;With_the_colonial_race_heating_up_it_has_been_suggested_we_extend_our_colony_of_Greenland_to_include_the_other_coast_and_the_interior.;;;;;;;;;;;;;
EVTNAME300967;The Coromandel Coast;;;;;;;;;;;;;
EVTDESC300967;Our_posts_on_the_Coromandel_Coast_were_established_in_the_17th_and_18th_century_in_an_effort_to_control_the_Indian_trade._However_those_were_different_times._By_now_most_of_the_Indian_subcontinent_is_in_$FROMCOUNTRY_ADJ$_hands,_and_with_it_most_of_the_Indian_trade_as_well._As_a_result_$PROVINCENAME$_has_become_little_more_than_-costly-_symbolic_outposts_of_our_Empire.\n\n$FROMCOUNTRY_ADJ$_agents_have_approached_us_wishing_to_discuss_the_future_of_our_posts_on_the_Coromandel_Coast,_with_an_eye_on_acquiring_them.;;;;;;;;;;;;;
EVTDESC300968;The_$FROMCOUNTRY_ADJ$_have_agreed_to_our_proposition_to_buy_their_posts_on_the_Coromandel_Coast.;;;;;;;;;;;;;
EVTDESC300969;The_$FROMCOUNTRY_ADJ$_have_rejected_our_proposition_to_buy_their_posts_on_the_Coromandel_Coast.;;;;;;;;;;;;;
EVTNAME300970;The Sale of Saint Barthelemy;;;;;;;;;;;;;
EVTDESC300970;The_$FROMCOUNTRY_ADJ$_bought_Saint_Barthelemy_from_us_in_1784._The_island_grew_prosperous_from_the_production_of_cotton,_tobacco_and_sugar,_but_mostly_from_its_excellent_natural_harbor._However_over_time_the_trade_routes_have_shifted_and_the_once_busy_harbor_is_now_quiet._With_the_island_no_longer_as_prosperous_as_it_once_was,_it_has_become_a_burden_to_the_$FROMCOUNTRY_ADJ$_treasury._This_has_brought_$FROMCOUNTRY_ADJ$_officials_to_our_door,_hoping_to_negotiate_the_resale_of_the_island_to_us.\n\nAre_we_interested?;;;;;;;;;;;;;
EVTDESC300971;The_$FROMCOUNTRY_ADJ$_have_agreed_to_our_proposal_to_sell_Saint_Barthelemy_to_them.;;;;;;;;;;;;;
EVTDESC300972;The_$FROMCOUNTRY_ADJ$_have_rejected_our_proposal_to_sell_Saint_Barthelemy_to_them.;;;;;;;;;;;;;
EVTNAME300973;Demarcating the Libyan Desert;;;;;;;;;;;;;
EVTDESC300973;An_international_committee_sponsored_by_the_$FROMCOUNTRY_ADJ$_has_been_working_to_demark_the_borders_through_the_Libyan_desert,_and_has_awarded_us_part_of_the_desert.;;;;;;;;;;;;;
EVTNAME300975;Demarcating the Sahara Desert;;;;;;;;;;;;;
EVTDESC300975;An_international_committee_sponsored_by_the_$FROMCOUNTRY_ADJ$_has_been_working_to_demark_the_borders_through_the_Sahara_desert,_and_has_awarded_part_of_the_desert_to_us.;;;;;;;;;;;;;
EVTNAME300981;The $COUNTRY_ADJ$-Afghan Border Treaty;;;;;;;;;;;;;
EVTDESC300981;Our_incursions_into_the_Karakum_are_raising_eyebrows_at_the_foreign_office_in_London._They_suspect_it_is_the_start_of_an_incursion_into_Afghanistan,_the_vital_northern_buffer_of_India._Perhaps,_in_the_interest_of_good_relations_with_the_British,_it_would_be_a_good_idea_to_settle_on_a_border_with_Afghanistan_and_demonstrate_we_have_no_interest_in_moving_into_Afghanistan.;;;;;;;;;;;;;
EVTNAME300982;The $FROMCOUNTRY_ADJ$-Afghan Border Treaty;;;;;;;;;;;;;
EVTDESC300982;We've_been_approached_by_the_$FROMCOUNTRY_ADJ$s_with_a_proposal_to_delineate_their_southern_border.;;;;;;;;;;;;;
EVTDESC300984;The_negotiations_have_been_successful_and_under_guidance_of_the_Russians_and_British_a_border_commission_has_been_established_to_delinate_the_final_frontier.;;;;;;;;;;;;;
EVTDESC300985;The_$FROMCOUNTRY_ADJ$s_took_great_offense_in_our_earnest_negotiations:_They_have_cried_havoc_and_let_slip_the_dogs_of_war!;;;;;;;;;;;;;
EVTNAME300990;The $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Border Treaty;;;;;;;;;;;;;
EVTDESC300990;The_lack_of_a_properly_defined_border_between_us_and_the_$FROMCOUNTRY_ADJ$s_has_given_rise_to_tensions._Envoys_from_$FROMCOUNTRY$_have_arrived_to_delineate_the_common_border,_right_through_the_middle_of_the_desert.;;;;;;;;;;;;;
EVTNAME300996;The $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Border Treaty;;;;;;;;;;;;;
EVTDESC300996;The_$FROMCOUNTRY_ADJ$s_have_come_to_us_to_delineate_our_common_border_through_the_Great_Rub'al_Khali_desert.;;;;;;;;;;;;;
EVTNAME301090;Bread Riots in $PROVINCENAME$;;;;;;;;;;;;;
EVTDESC301090;Riots_over_the_price_of_bread_have_erupted_in_$PROVINCENAME$!_The_poor_harvest_combined_with_speculation_has_caused_the_price_of_bread_to_sky_rocket,_leaving_the_poor_unable_to_buy_their_bread!\n\nSecuring_the_bread_supply_has_always_proven_to_be_difficult,_even_in_years_of_good_harvest._The_poor_communication_and_transportation_links_between_the_various_regions_means_that_even_where_there_is_a_surplus,_it_cannot_be_used_to_alleviate_shortages_elsewhere._The_centralized_granary_system_was_set_up_to_provide_a_stable_and_ample_grain_supply_across_the_country,_but_government_inefficiency_and_corruption_has_left_it_impotent.;;;;;;;;;;;;;
EVTNAME375000;Life on the Steppes;;;;;;;;;;;;;
EVTDESC375000;'The_clan_provides_the_Kazakhs_solutions_to_all_their_problems_and_grievances._The_clan_gives_him_a_protection_from_his_enemies._If_somebody_from_outside_the_clan_offends_any_clansman,_the_whole_clan_stands_up_to_protect_him._In_case_of_hunger,_mass_cattle-plague,_poor_harvests_and_so_on,_the_more_successful_Kazakhs_help_their_less_fortunate_clansmen._If_a_member_of_a_clan_kills_an_outsider,_the_whole_clan_pays_compensation_to_the_family_of_the_victim._All_this_makes_clan_ties_extremely_strong..._If_forced_outside_of_his_clan,_a_Kazakh_gets_lost_and_becomes_helpless._He_loses_all_his_belongings_very_quickly._Clan_unity_is_the_foundation_for_the_nomadic_way_of_life.'_-Russian_observer.\n\nClans_are_a_way_of_life_for_our_people,_but_also_a_source_of_conflict,_and_sometimes_conflict_can_only_be_settled_with_outside_help.;;;;;;;;;;;;;
EVTNAME375001; ;;;;;;;;;;;;;
EVTDESC375001;The_rise_of_Kenesary_Kasymov_has_thrown_the_steppes_in_disarray._Many_clans_support_his_struggle_against_the_Russians,_but_an_equal_amount_has_no_interest_in_fighting_them_or_for_him._Kenesary_accepts_no_opposition_though,_and_his_brutal_treatment_of_those_who_do_not_accept_him_is_pushing_the_remaining_clans_into_the_hands_of_the_Russians.;;;;;;;;;;;;;
EVTNAME375002;Kazakh Squabbles;;;;;;;;;;;;;
EVTDESC375002;Was_it_bride_kidnapping,_or_elopement?_Was_it_a_land_grab,_or_just_a_herdsman_looking_for_new_fields?_Was_it_cattle_raiding,_or_the_justified_taking_of_payment?_Was_it_a_new_offense,_or_retribution_for_an_old?_Can_anyone_really_say?_Yet_such_disputes_are_rife_among_the_clans_of_the_steppes_and,_in_a_society_where_clan_loyalty_and_honor_comes_above_anything_else,_can_take_on_vicious_and_lasting_forms.\n\nThe_clan_feuds_of_$PROVINCENAME$_have_taken_on_such_a_nasty_character_that_some_of_the_clan_elders_have_seen_no_other_recourse_but_to_appeal_for_the_Cossacks_to_come_in_to_restore_order_and_protect_their_auls.\n\n[Note:_You_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME375003;Kazkh Diplomacy;;;;;;;;;;;;;
EVTDESC375003;'Recognize_me_as_a_Khan,_be_mine..._Come_to_me_and_I_will_have_mercy_on_you._If_you_do_not_join_me,_then_the_thirty_years_of_my_waiting_for_you_will_turn_into_thirty_years_of_my_punishing_you.'_-Kenesary_Kasymov\n\nKenesary_preferred_method_to_raise_support_for_his_little_rebellion_seems_to_be_whip:_One_report_has_him_raping_the_daughters_of_a_clan_which_refused_to_supply_him_with_horses,_another_having_him_massacre_an_entire_auls_for_refusing_to_pay_his_'taxes'._One_even_has_him_raiding_the_cattle_of_his_very_own_uncle.\nWhile_such_methods_of_persuasion_have_the_desired_effect_on_some,_the_clan_elders_of_$PROVINCENAME$,_who_were_previously_not_predisposed_to_our_rule,_have,_in_the_face_of_such_a_man,_request_that_Cossacks_be_sent_to_$PROVINCENAME$_to_protect_their_auls.\n\n[Note:_You've_gained_$PROVINCENAME$];;;;;;;;;;;;;
EVTNAME375004;The Isatay Taymanuly Rebellion;;;;;;;;;;;;;
EVTDESC375004;When_they_came_to_us_at_the_beginning_of_this_century,_driven_from_their_lands_by_their_neighbors,_the_Kazakhs_of_the_Bukei_Horde_were_destitute,_homeless_and_numbered_but_a_few_thousand._But_under_our_protection_they_have_prospered._They_have_grown_to_tens_of_thousands_and_have_started_embracing_the_benefits_our_Russian_ways_present._Yet_some_are_unhappy:_claiming_that_they_don't_get_fair_access_to_grazing_lands_and_that_the_Khan_is_tyranical._Some_of_these_unfortunate_souls_have_now_united_in_rebellion_and_put_the_Khan's_compound_under_siege._If_we_don't_intervene_the_Khan_will_be_toppled,_and_it_will_only_be_a_matter_of_time_till_they_come_looking_for_us_for_new_lands_to_graze.;;;;;;;;;;;;;
EVTNAME375005;The Last Bukey Sultan;;;;;;;;;;;;;
EVTDESC375005;For_centuries_the_migration_of_nomadic_hordes_was_common_sight_on_the_steppes_around_the_black_sea._That_is_until_this_was_forcibly_stopped_last_century,_as_these_migrations_put_undue_pressure_on_our_Baskhir_subjects._However,_enforcing_a_complete_ban_on_migration_proved_difficult,_and_'illegal'_crossings_remained_common._Over_time_these_migrations_left_the_area_between_the_Volga_and_Ural_rivers_depopulated._This_area_was_only_repopulated_when_a_horde_under_Sultan_Bukey_was_allowed_to_settle_there_in_1801_with_7500_families._Today_the_last_the_of_the_Bukey_Sultans_died,_and,_under_the_pledge_of_fealty_which_allowed_the_settlement,_the_area_has_naturally_reverted_back_to_our_direct_rule.;;;;;;;;;;;;;
EVTNAME375006;The Great Khan of the Kazakhs;;;;;;;;;;;;;
EVTDESC375006;Migration_of_the_Kazakhs_along_our_southern_border_is_a_common_and_natural_occurrence_but,_like_all_migrations,_they_bring_with_them_the_necessary_tension._Some_time_ago_a_lesser_khan_by_the_name_of_Kenesary_Kasymov_found_his_winter_pastures_blocked_by_a_clan_loyal_to_us._Enraged,he_has_taken_his_band_of_followers_on_a_might_rampage_across_the_steppes:_raiding,_raping,_murder_his_neighboring_clans._This_thuggery_has_coerced_the_other_clans_into_a_form_of_quiet_submission_to_Kenesary._Feeling_empowered,_he_has_declared_himself_the_Great_Khan_of_the_Kazakh_people_and_called_upon_all_Kazakhs_to_join_him_as_he_turns_his_attention_to_our_Empire,_promising_vicious_retribution_to_all_who_will_not_obey.;;;;;;;;;;;;;
EVTNAME375007;In a gorge very far away...;;;;;;;;;;;;;
EVTDESC375007;The_"Great"_Khan_of_the_Kazakhs_now_lies_dead_in_some_nameless_gorge_deep_in_the_Kyrzyk_mountains,_his_head_brought_to_us_by_a_local_khan_called_Ormon._It_seems_like_the_Kazakhs_had_enough_of_his_continuing_bullying_and_terrorizing,_and_decided_to_turn_on_him.\n\n_Apparently_they_have_lost_their_taste_for_the_anarchy_called_freedom_and_prefer_the_stability_and_prosperity_brought_by_our_rule.;;;;;;;;;;;;;
EVTNAME375008;Kenesary Kasymov's Rebellion;;;;;;;;;;;;;
EVTDESC375008;The_Kazakh_steppes_have_been_engulfed_in_rebellion,_and_more_and_more_clans_are_joining_together_to_face_off_the_Russians!;;;;;;;;;;;;;
EVTNAME375009;Kenesary Kasymov's Rebellion;;;;;;;;;;;;;
EVTDESC375009;The_upstart_Kenesary_Kasymov_has_succeeded_in_uniting_the_Kazakh_tribes_and_wrested_control_over_the_steppes_from_us!;;;;;;;;;;;;;
EVTNEWS23222_title;TIMBOUCTOU REACHED!;;;;;;;;;;;;;
EVTNEWS23222_short;A $COUNTRY_ADJ$ explorer has become the first European to reach the fabled city of Timbouctou since the days of Leo Africanus, earning himself a cash prize from the Société de Géographie.;;;;;;;;;;;;;
EVTNEWS23222_long;Ever since Leo Africanus' work 'Descrittione dell'Africa' Timbouctou has been the object of desire to Europeans, promising a vast bounty of riches. But, located deep within the Sudan, this city has proved elusive to locate, let alone reach. Happily today word reaches us that an intrepid $COUNTRY_ADJ$ explorer has returned from the fabled city. Yet his report shows no signs of the riches promised by Leo Africanus and Mansa Musa.;;;;;;;;;;;;;
EVTNEWS23222_medium;Not since the days of Leo Africanus have European eyes sighted Timbouctou, home of Mansa Musa and fabulous wealth. Yet word reaches us that a $COUNTRY_ADJ$ explorer has found the fabled city and brings back word of its riches, or lack thereof.;;;;;;;;;;;;;
EVTNEWS23224_title;$COUNTRY_ADJ$ expedition feared lost!;;;;;;;;;;;;;
EVTNEWS23224_short;The $CAPITAL$ foreign office makes it known that their expedition to Timbouctou has not been heard from for some months, and is presumed lost.;;;;;;;;;;;;;
EVTNEWS23224_medium;The expedition sent out by $COUNTRY$ to locate the fabled city of Timbouctou has not reported in for some time. The $COUNTRY_ADJ$ government fears it may have fallen to attacks by vicious natives.;;;;;;;;;;;;;
EVTNEWS23224_long;Under encouragement from the French Société de Géographie, who have offered a prize to the first non-Muslim to locate and report from Timbouctou, the $COUNTRY_ADJ$ had fitted out an expedition to locate that fabled city of old. Yet the reason why no European had laid eyes on the city since the days of Leo Africanus should be all to obvious to the $COUNTRY_ADJ$ now, as their expedition is feared lost. It seems unlikely that they will be the first to report on its location now.;;;;;;;;;;;;;
EVTNEWS23225_title;TIMBOUCTOU EXPEDITION RETURNS!;;;;;;;;;;;;;
EVTNEWS23225_short;The $COUNTRY_ADJ$ Timbouctou expedition has been forced to return to their starting point by adverse circumstance without ever reaching the fabled city!;;;;;;;;;;;;;
EVTNEWS23225_medium;Timbouctou once again demonstrates why it has become a byword for an isolated an unreachable place: the recent $COUNTRY_ADJ$ expedition to locate this fabled city has been forced to return home without ever reaching the city!;;;;;;;;;;;;;
EVTNEWS23225_long;Our $CAPITAL$ office reports that the $COUNTRY_ADJ$ Timbouctou expedition has been forced to return to their starting positions without ever reaching the fabled city. Whether this is due to brigand raids, disease, treachery or some other cause has not been announced, nor has it been announced whether a new expedition will be outfitted. Yet Timbouctou once again demonstrates why it has become a byword for isolation and being unreachable.;;;;;;;;;;;;;
EVTNEWS37763_title;Absolutism returns to Spain!;;;;;;;;;;;;;
EVTNEWS37763_long;The spirit of liberalism has died in Spain. Pressured into signing a liberal constitution and put under house arrest, leaving King Ferdinand with no recourse but to call upon the absolutist rulers of Europe to restore him to power. And so it was: France responded and decisively defeated the Constitutionalist force paving the way for Ferdinand's absolutist restoration! ;;;;;;;;;;;;;
EVTNEWS37763_medium;The spirit of liberalism has died in Spain. Brought down by the force of arms of the French king. The liberal Cortes has been dissolved, the 1812 constitution revoked and King Ferdinand restored as absolute monarch.;;;;;;;;;;;;;
EVTNEWS37763_short;French military intervention in Spain has forced the dissolvement of liberal Cortes and paved the way for King Ferdinand to return Spain to absolutist rule.;;;;;;;;;;;;;
EVTNEWS90037_title;Desert Seclusion;;;;;;;;;;;;;
EVTNEWS90037_short;A religious group called the Sennusites have left $COUNTRY_ADJ$ territory to settle deep in the Libyan desert where, away from prying eyes, they can practice their believes in peace.;;;;;;;;;;;;;
EVTNEWS90037_medium;The Sennusites are a Muslim order emphasizing ijtihad -independent reasoning- over dogmatism and simplicity and hard work over splendor and dependence. Under pressured from more conservative ulama, they have now settle deep in the Libyan desert -far from any prying eyes.;;;;;;;;;;;;;
EVTNEWS90037_long;The Senusiyya are a Muslim order emphasizing ijtihad -independent reasoning- over dogmatism, and simplicity and hard work over splendor and dependence. Founded earlier this century by a man called Muhammad ibn Ali as-Senussi as a reaction to the decline of the Islamic thought, spirituality and political strength. The movement, while popular, has been strongly opposed by orthodox ulama, which, over the years, has caused them to relocate numerous times. Now they settled deep in the Libyan desert, away from civilization and prying eyes.;;;;;;;;;;;;;
EVTNEWS101532_title;A potential bestseller?;;;;;;;;;;;;;
EVTNEWS101532_short;An almanac celebrating Ruthanian culture has been released in $COUNTRY$. A promising work, but whether it will be a commercial success depends on $COUNTRY_ADJ$ censors.;;;;;;;;;;;;;
EVTNEWS101532_medium;A new book called 'The Mermaid of the Dniester' promises to be a must have for all ukrainophiles, offering a complete collection of Ruthanian folktales. But whether it will be available to you is completely dependent on $COUNTRY_ADJ$ censors.;;;;;;;;;;;;;
EVTNEWS101532_long;Galicia is experience somewhat of a Ruthanian cultural revival as of late. Centerpiece to this revival is an almanac of local folktales called 'The Mermaid of the Dniester'. However the work still has to be approved $COUNTRY_ADJ$ censors, who might be apprehensive about the implications of such a work.;;;;;;;;;;;;;
EVTNEWS164506_title;Flooding strikes China!;;;;;;;;;;;;;
EVTNEWS164506_short;The mighty Yellow River is reported to have burst its banks in China, killing thousands, flooding the country side and destroying crops and livestock everywhere.;;;;;;;;;;;;;
EVTNEWS164506_medium;Thousands of Chinese have died after the Yellow River flooded the countryside, wiping away towns, villages and crops. With the water having difficulty draining away, thousands more are expected to succumb to hunger and disease.;;;;;;;;;;;;;
EVTNEWS164506_long;The Yellow river is the forms the foundation of Chinese civilization, providing water to the millions of people living along its course and the fields sustaining them. Yet for all its benevolence, the river also taketh away: Continuous sedimentary deposition has raised the river's level above that of the surrounding fields only to be contained a series of dykes. If those dykes break, then there is little on the North China Plain to contain the water. Today it was reported the dykes did break, and millions of Chinese are now suffering the consequences.;;;;;;;;;;;;;
EVTNEWS164507_title;China's Sorrow;;;;;;;;;;;;;
EVTNEWS164507_short;Little time did China have to recover from the last flooding before the Yellow River returned to inflict its suffering again on the Chinese people.;;;;;;;;;;;;;
EVTNEWS164507_medium;Not too long along we had the misfortune to have to report on major flooding in northern China killing hundreds of thousands. Today we are sad to announce that the floods have returned and many more are at risk of dying.;;;;;;;;;;;;;
EVTNEWS164507_long;The Yellow River is also called the Scourge of the Sons of Han, and with good reason: Throughout history it has flooded numerous times and inflicted unimaginable suffering on the Chinese people. As recent as 1855 the river killed hundreds of thousands and the region has barely recovered. Few would have expected the river to strike so soon again, yet it has and viciously: shifting the entire river 100s of kilometers to the north.;;;;;;;;;;;;;
EVTNEWS164508_title;China floods world's worst calamity!.;;;;;;;;;;;;;
EVTNEWS164508_short;Thousands feared dead in China as the might Yellow River bursts its banks, sweeping away towns and villages as well as crops and harvests.;;;;;;;;;;;;;
EVTNEWS164508_medium;Thousands of Chinese have drowned and millions of pounds worth of property has been destroyed by floods sweeping over vast territory in what may prove to be one of the greatest calamities of its kind in modern times.;;;;;;;;;;;;;
EVTNEWS164508_long;The might Yellow River has burst its bank in what may have been the most devastating floods in modern history. As the water flowed it swapped away many towns and villages and covered an area the size of Greece with water. Thousands have been killed and millions left homeless, with the expectation that this sorry number will rise substantially as the flood swapped away crops and harvests and the flooded land providing prime breading ground for disease.;;;;;;;;;;;;;
EVTNEWS1645092_title;The Future of the Qing Dynasty;;;;;;;;;;;;;
EVTNEWS1645092_short;Analysts at the Foreign Office are predicting the rapid demise of the Qing dynasty as the country is weakened by internal strife, devastating wars and natural disasters.;;;;;;;;;;;;;
EVTNEWS1645092_medium;Faced with internal rebellion, devastating wars and natural disasters, analysts at the Foreign Office have started questioning how much longer the Great Qing can claim himself to be the Son of Heaven.;;;;;;;;;;;;;
EVTNEWS1645092_long;As our avid might be aware, the Qing Empire has been facing some difficulty, both at home as abroad. Many of you may have been wondering how much more the Chinese people can take, but rest assure: the Chinese people are a hardy bunch, not brought down easily. Yet analysts at the foreign office are not so sure about the future of the Qing dynasty, who claim a divine right to rule over China. The Chinese people, so the Foreign Office theorizes, might understand these disasters to be heavenly disapproval of the current Qing emperors.;;;;;;;;;;;;;
EVTNEWS290100_title;The Moroccan Jewess;;;;;;;;;;;;;
EVTNEWS290100_short;The righteous or the holy she is called, Sol Hachuel. Rather than renounce the Law of Moses, the young lady choose death. Her devotion winning over many a devotee, amongst Jew and Moor alike.;;;;;;;;;;;;;
EVTNEWS290100_medium;Condemned to death for apostasy from Islam by the Sultan of Fez. Rather than renounce the Law of Moses, the girl defiantly proclaimed "A Jewess I was born, a Jewess I wish to die," even when faced with her executioner. Her steadfastness winning over many, both Jew as Moor.;;;;;;;;;;;;;
EVTNEWS290100_long;Condemned to death for apostasy from Islam by the Sultan of Fez. Rather than renounce the Law of Moses, the girl defiantly proclaimed "A Jewess I was born, a Jewess I wish to die," even when faced with her executioner. Her beauty, her devotion, her steadfastness is face of death, all have caused her to be viewed as both a heroin and a martyr. But not just by her people, but even by the Mohammedans. So great was the impression she made that even the Sultan's own son offered to marry her, and be showered in gold and silks, if only she accepted conversion.;;;;;;;;;;;;;
EVTNEWS300980_short;Today the last of the Bukey sultans has died, leaving the Bukey Horde to revert to its suzerain the $COUNTRY$;;;;;;;;;;;;;
EVTNEWS300980_medium;The Asian Steppes have a long history of migrations of nomadic peoples. During one of these migrations the Bukey Horde was established on the depopulated lands between the Ural and Volga river. As the last Khan of the horde dies the territory reverts back to Russia.;;;;;;;;;;;;;
EVTNEWS300980_long;The Central Asian Steppes have long witnessed periodic migrations of the steppe peoples. In 1801 during one such migrations an an offshoot of the Junior Jüz crossed into Russian territory, and was allowed to settle the depopulated lands between the Volga and Ural rivers. Today Zhangir Khan, the last Khan of the this horde, died, and the lands reverted to Russian rule.;;;;;;;;;;;;;
EVTNEWS375006_title;News from the Steppes of Asia;;;;;;;;;;;;;
EVTNEWS375006_long;The steppes of Asia are not known for their peaceful and tranquil nature, yet today, a eerie silence has descendant upon them: For today Kenesary Kasymov is confirmed as Khan of all the Kazakhs. His unification of the Kazakh clans, though not as peaceful as one might think, is sure to be a thorn in the Russian Empire's side.;;;;;;;;;;;;;
EVTNEWS375006_medium;Russian officials are reporting increased unity among the Kazakh clans of the steppes. 'A worrisome development,' one Russian official was quoted as saying, 'as the only thing keeping them from murdering us wholesale is their fondness of murdering each other.';;;;;;;;;;;;;
EVTNEWS375006_short;The Kazakh clans have set aside their differences, and are uniting under common leadership. Also: A special on how to secure your yurt against raiding parties on page 5.;;;;;;;;;;;;;
rastatt_festung_title;Construct the Rastatt fortress;;;;;;;;;
rastatt_festung_desc;In the margins of the Paris Peace Conference, the four victorious powers - Austria, Great Britain Prussia and Russia designated 3 locations to construct fortresses for the German Confederation to defend against France and planned a fourth federal fortress on the Upper Rhine, for which 20 million French francs were set aside from the war reparations. The construction was stalled by political infighting as to what the location of the fortress should be, with Austria wanting Ulm and us insisting on Rastatt. William I of Württemberg has mediated that a fortress be built at both locations, a good compromise.;;;;;;;;;
